# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.12500000e-02
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-02
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
2508            	1.74293403e+00	8.71467029e-01	8.71466999e-01	-5.67955712e-03	4.33318632e+00	-4.33886588e+00	4.33602610e+00	1.49771082e-08	3.69689654e-09	-4.95120214e-09	1.22129548e-09	-6.17249761e-09
2508.25         	1.74239848e+00	8.71199256e-01	8.71199226e-01	2.25864938e-03	4.34031119e+00	-4.33805254e+00	4.33918187e+00	1.49823119e-08	3.69678895e-09	-4.95274000e-09	1.22041895e-09	-6.17315895e-09
2508.5          	1.74184038e+00	8.70920204e-01	8.70920174e-01	1.02315460e-02	4.34740478e+00	-4.33717324e+00	4.34228901e+00	1.49875886e-08	3.69674360e-09	-4.95431232e-09	1.21958744e-09	-6.17389976e-09
2508.75         	1.74129536e+00	8.70647696e-01	8.70647666e-01	1.82273839e-02	4.35455591e+00	-4.33632852e+00	4.34544222e+00	1.49929323e-08	3.69676041e-09	-4.95591710e-09	1.21880187e-09	-6.17471896e-09
2509            	1.74078195e+00	8.70390990e-01	8.70390960e-01	2.62628488e-02	4.36182196e+00	-4.33555911e+00	4.34869053e+00	1.49983380e-08	3.69683914e-09	-4.95755271e-09	1.21806278e-09	-6.17561549e-09
2509.25         	1.74025290e+00	8.70126465e-01	8.70126435e-01	3.43249953e-02	4.36906573e+00	-4.33474074e+00	4.35190323e+00	1.50038017e-08	3.69697971e-09	-4.95921787e-09	1.21737077e-09	-6.17658864e-09
2509.5          	1.73980277e+00	8.69901398e-01	8.69901368e-01	4.23830126e-02	4.37650521e+00	-4.33412220e+00	4.35531371e+00	1.50093178e-08	3.69718169e-09	-4.96091078e-09	1.21672630e-09	-6.17763708e-09
2509.75         	1.73934941e+00	8.69674719e-01	8.69674689e-01	5.04509968e-02	4.38394049e+00	-4.33348950e+00	4.35871500e+00	1.50148833e-08	3.69744474e-09	-4.96263044e-09	1.21612952e-09	-6.17875996e-09
2510            	1.73892146e+00	8.69460745e-01	8.69460715e-01	5.85287643e-02	4.39144691e+00	-4.33291815e+00	4.36218253e+00	1.50204916e-08	3.69776870e-09	-4.96437467e-09	1.21558137e-09	-6.17995603e-09
2510.25         	1.73849088e+00	8.69245454e-01	8.69245424e-01	6.66293185e-02	4.39896642e+00	-4.33233710e+00	4.36565176e+00	1.50261376e-08	3.69815353e-09	-4.96614170e-09	1.21508268e-09	-6.18122438e-09
2510.5          	1.73807765e+00	8.69038839e-01	8.69038809e-01	7.47231705e-02	4.40652211e+00	-4.33179894e+00	4.36916053e+00	1.50318199e-08	3.69859907e-09	-4.96793122e-09	1.21463346e-09	-6.18256468e-09
2510.75         	1.73767555e+00	8.68837790e-01	8.68837760e-01	8.28101720e-02	4.41409652e+00	-4.33128635e+00	4.37269143e+00	1.50375374e-08	3.69910517e-09	-4.96974296e-09	1.21423368e-09	-6.18397665e-09
2511            	1.73733014e+00	8.68665084e-01	8.68665054e-01	9.08941190e-02	4.42180344e+00	-4.33090932e+00	4.37635638e+00	1.50432901e-08	3.69967140e-09	-4.97157704e-09	1.21388288e-09	-6.18545992e-09
2511.25         	1.73698587e+00	8.68492949e-01	8.68492919e-01	9.89497562e-02	4.42947726e+00	-4.33052750e+00	4.38000238e+00	1.50490707e-08	3.70029736e-09	-4.97343087e-09	1.21358192e-09	-6.18701279e-09
2511.5          	1.73668321e+00	8.68341619e-01	8.68341589e-01	1.06968787e-01	4.43721671e+00	-4.33024793e+00	4.38373232e+00	1.50548742e-08	3.70098245e-09	-4.97530268e-09	1.21333112e-09	-6.18863379e-09
2511.75         	1.73641750e+00	8.68208763e-01	8.68208733e-01	1.14933469e-01	4.44498388e+00	-4.33005041e+00	4.38751715e+00	1.50606960e-08	3.70172590e-09	-4.97719087e-09	1.21313046e-09	-6.19032134e-09
2512            	1.73614169e+00	8.68070860e-01	8.68070830e-01	1.22900566e-01	4.45272153e+00	-4.32982096e+00	4.39127125e+00	1.50665365e-08	3.70252736e-09	-4.97909568e-09	1.21297952e-09	-6.19207520e-09
2512.25         	1.73588629e+00	8.67943161e-01	8.67943131e-01	1.30832245e-01	4.46046932e+00	-4.32963707e+00	4.39505319e+00	1.50723910e-08	3.70338581e-09	-4.98101551e-09	1.21287806e-09	-6.19389357e-09
2512.5          	1.73562442e+00	8.67812224e-01	8.67812194e-01	1.38728773e-01	4.46816349e+00	-4.32943471e+00	4.39879910e+00	1.50782531e-08	3.70430041e-09	-4.98294804e-09	1.21282639e-09	-6.19577443e-09
2512.75         	1.73538013e+00	8.67690081e-01	8.67690051e-01	1.46595147e-01	4.47586561e+00	-4.32927046e+00	4.40256804e+00	1.50841188e-08	3.70527099e-09	-4.98489185e-09	1.21282507e-09	-6.19771692e-09
2513            	1.73516355e+00	8.67581790e-01	8.67581760e-01	1.54403336e-01	4.48357283e+00	-4.32916950e+00	4.40637117e+00	1.50899855e-08	3.70629724e-09	-4.98684608e-09	1.21287420e-09	-6.19972028e-09
2513.25         	1.73496048e+00	8.67480257e-01	8.67480227e-01	1.62146825e-01	4.49124162e+00	-4.32909479e+00	4.41016821e+00	1.50958482e-08	3.70737795e-09	-4.98880887e-09	1.21297351e-09	-6.20178238e-09
2513.5          	1.73481288e+00	8.67406455e-01	8.67406425e-01	1.69793479e-01	4.49894397e+00	-4.32915049e+00	4.41404723e+00	1.51017042e-08	3.70851225e-09	-4.99077926e-09	1.21312262e-09	-6.20390188e-09
2513.75         	1.73468505e+00	8.67342543e-01	8.67342512e-01	1.77355529e-01	4.50660147e+00	-4.32924594e+00	4.41792370e+00	1.51075519e-08	3.70969965e-09	-4.99275669e-09	1.21332130e-09	-6.20607800e-09
2514            	1.73459877e+00	8.67299398e-01	8.67299368e-01	1.84838896e-01	4.51427619e+00	-4.32943730e+00	4.42185674e+00	1.51133909e-08	3.71093948e-09	-4.99474117e-09	1.21356889e-09	-6.20831006e-09
2514.25         	1.73453696e+00	8.67268497e-01	8.67268467e-01	1.92226455e-01	4.52191011e+00	-4.32968366e+00	4.42579689e+00	1.51192171e-08	3.71223099e-09	-4.99673115e-09	1.21386542e-09	-6.21059656e-09
2514.5          	1.73448592e+00	8.67242977e-01	8.67242947e-01	1.99535654e-01	4.52948365e+00	-4.32994800e+00	4.42971583e+00	1.51250242e-08	3.71357357e-09	-4.99872438e-09	1.21421138e-09	-6.21293576e-09
2514.75         	1.73445904e+00	8.67229535e-01	8.67229505e-01	2.06763647e-01	4.53703019e+00	-4.33026654e+00	4.43364837e+00	1.51308075e-08	3.71496754e-09	-5.00071924e-09	1.21460792e-09	-6.21532715e-09
2515            	1.73443484e+00	8.67217434e-01	8.67217404e-01	2.13910142e-01	4.54448885e+00	-4.33057871e+00	4.43753378e+00	1.51365640e-08	3.71641223e-09	-5.00271457e-09	1.21505494e-09	-6.21776951e-09
2515.25         	1.73441561e+00	8.67207819e-01	8.67207789e-01	2.20988726e-01	4.55188139e+00	-4.33089266e+00	4.44138702e+00	1.51422921e-08	3.71790675e-09	-5.00470989e-09	1.21555181e-09	-6.22026169e-09
2515.5          	1.73442484e+00	8.67212437e-01	8.67212407e-01	2.27952078e-01	4.55922247e+00	-4.33127039e+00	4.44524643e+00	1.51479895e-08	3.71944996e-09	-5.00670428e-09	1.21609782e-09	-6.22280210e-09
2515.75         	1.73446494e+00	8.67232486e-01	8.67232455e-01	2.34770868e-01	4.56648808e+00	-4.33171721e+00	4.44910265e+00	1.51536519e-08	3.72104043e-09	-5.00869614e-09	1.21669236e-09	-6.22538850e-09
2516            	1.73451927e+00	8.67259651e-01	8.67259621e-01	2.41456615e-01	4.57364507e+00	-4.33218846e+00	4.45291676e+00	1.51592777e-08	3.72267658e-09	-5.01068488e-09	1.21733414e-09	-6.22801902e-09
2516.25         	1.73460617e+00	8.67303101e-01	8.67303071e-01	2.48017296e-01	4.58074802e+00	-4.33273072e+00	4.45673937e+00	1.51648643e-08	3.72435702e-09	-5.01266941e-09	1.21802231e-09	-6.23069172e-09
2516.5          	1.73470211e+00	8.67351072e-01	8.67351042e-01	2.54455107e-01	4.58774029e+00	-4.33328518e+00	4.46051273e+00	1.51704071e-08	3.72608060e-09	-5.01464808e-09	1.21875656e-09	-6.23340464e-09
2516.75         	1.73480689e+00	8.67403458e-01	8.67403428e-01	2.60783057e-01	4.59462996e+00	-4.33384690e+00	4.46423843e+00	1.51759041e-08	3.72784664e-09	-5.01662012e-09	1.21953658e-09	-6.23615670e-09
2517            	1.73491027e+00	8.67455148e-01	8.67455118e-01	2.66992535e-01	4.60138782e+00	-4.33439528e+00	4.46789155e+00	1.51813525e-08	3.72965457e-09	-5.01858456e-09	1.22036229e-09	-6.23894685e-09
2517.25         	1.73502397e+00	8.67511998e-01	8.67511968e-01	2.73067633e-01	4.60802904e+00	-4.33496141e+00	4.47149523e+00	1.51867490e-08	3.73150325e-09	-5.02054007e-09	1.22123321e-09	-6.24177328e-09
2517.5          	1.73514843e+00	8.67574230e-01	8.67574199e-01	2.79019052e-01	4.61456220e+00	-4.33554315e+00	4.47505268e+00	1.51920906e-08	3.73339140e-09	-5.02248557e-09	1.22214861e-09	-6.24463418e-09
2517.75         	1.73525037e+00	8.67625198e-01	8.67625168e-01	2.84790895e-01	4.62085109e+00	-4.33606019e+00	4.47845564e+00	1.51973743e-08	3.73531749e-09	-5.02441983e-09	1.22310758e-09	-6.24752741e-09
2518            	1.73541962e+00	8.67709826e-01	8.67709796e-01	2.90433613e-01	4.62716137e+00	-4.33672775e+00	4.48194456e+00	1.52025965e-08	3.73728001e-09	-5.02634138e-09	1.22410932e-09	-6.25045070e-09
2518.25         	1.73560771e+00	8.67803868e-01	8.67803838e-01	2.95889673e-01	4.63331885e+00	-4.33742918e+00	4.48537402e+00	1.52077539e-08	3.73927748e-09	-5.02824898e-09	1.22515299e-09	-6.25340197e-09
2518.5          	1.73578383e+00	8.67891932e-01	8.67891902e-01	3.01179487e-01	4.63926922e+00	-4.33808974e+00	4.48867948e+00	1.52128437e-08	3.74130863e-09	-5.03014145e-09	1.22623791e-09	-6.25637936e-09
2518.75         	1.73602633e+00	8.68013182e-01	8.68013152e-01	3.06300634e-01	4.64520320e+00	-4.33890256e+00	4.49205288e+00	1.52178623e-08	3.74337174e-09	-5.03201740e-09	1.22736304e-09	-6.25938044e-09
2519            	1.73625539e+00	8.68127713e-01	8.68127682e-01	3.11265197e-01	4.65093365e+00	-4.33966845e+00	4.49530105e+00	1.52228071e-08	3.74546514e-09	-5.03387574e-09	1.22852726e-09	-6.26240301e-09
2519.25         	1.73647528e+00	8.68237657e-01	8.68237627e-01	3.16075704e-01	4.65647385e+00	-4.34039814e+00	4.49843600e+00	1.52276771e-08	3.74758796e-09	-5.03571609e-09	1.22972992e-09	-6.26544601e-09
2519.5          	1.73668922e+00	8.68344624e-01	8.68344593e-01	3.20724180e-01	4.66182582e+00	-4.34110164e+00	4.50146373e+00	1.52324694e-08	3.74973890e-09	-5.03753734e-09	1.23097023e-09	-6.26850757e-09
2519.75         	1.73689654e+00	8.68448287e-01	8.68448257e-01	3.25210966e-01	4.66698619e+00	-4.34177523e+00	4.50438071e+00	1.52371823e-08	3.75191674e-09	-5.03933883e-09	1.23224732e-09	-6.27158615e-09
2520            	1.73713406e+00	8.68567047e-01	8.68567017e-01	3.29507169e-01	4.67201595e+00	-4.34250879e+00	4.50726237e+00	1.52418134e-08	3.75411995e-09	-5.04111957e-09	1.23356016e-09	-6.27467973e-09
2520.25         	1.73732696e+00	8.68663493e-01	8.68663462e-01	3.33625440e-01	4.67675080e+00	-4.34312536e+00	4.50993808e+00	1.52463599e-08	3.75634713e-09	-5.04287847e-09	1.23490789e-09	-6.27778636e-09
2520.5          	1.73756392e+00	8.68781974e-01	8.68781944e-01	3.37549374e-01	4.68137828e+00	-4.34382891e+00	4.51260360e+00	1.52508200e-08	3.75859651e-09	-5.04461493e-09	1.23628905e-09	-6.28090398e-09
2520.75         	1.73781370e+00	8.68906866e-01	8.68906836e-01	3.41283308e-01	4.68583609e+00	-4.34455278e+00	4.51519443e+00	1.52551907e-08	3.76086641e-09	-5.04632770e-09	1.23770255e-09	-6.28403026e-09
2521            	1.73806608e+00	8.69033054e-01	8.69033023e-01	3.44810753e-01	4.69008227e+00	-4.34527152e+00	4.51767689e+00	1.52594687e-08	3.76315518e-09	-5.04801539e-09	1.23914749e-09	-6.28716288e-09
2521.25         	1.73830806e+00	8.69154043e-01	8.69154013e-01	3.48172441e-01	4.69412457e+00	-4.34595213e+00	4.52003835e+00	1.52636520e-08	3.76546174e-09	-5.04967719e-09	1.24062315e-09	-6.29030034e-09
2521.5          	1.73856283e+00	8.69281432e-01	8.69281401e-01	3.51324266e-01	4.69797413e+00	-4.34664986e+00	4.52231199e+00	1.52677378e-08	3.76778452e-09	-5.05131192e-09	1.24212856e-09	-6.29344048e-09
2521.75         	1.73878591e+00	8.69392971e-01	8.69392940e-01	3.54315187e-01	4.70156647e+00	-4.34725129e+00	4.52440888e+00	1.52717250e-08	3.77012237e-09	-5.05291911e-09	1.24366281e-09	-6.29658192e-09
2522            	1.73897765e+00	8.69488842e-01	8.69488811e-01	3.57071341e-01	4.70484851e+00	-4.34777717e+00	4.52631284e+00	1.52756129e-08	3.77247440e-09	-5.05449830e-09	1.24522525e-09	-6.29972355e-09
2522.25         	1.73916153e+00	8.69580782e-01	8.69580751e-01	3.59636154e-01	4.70789474e+00	-4.34825858e+00	4.52807666e+00	1.52794008e-08	3.77483945e-09	-5.05604913e-09	1.24681488e-09	-6.30286401e-09
2522.5          	1.73938440e+00	8.69692214e-01	8.69692183e-01	3.62017630e-01	4.71083289e+00	-4.34881526e+00	4.52982407e+00	1.52830854e-08	3.77721550e-09	-5.05757045e-09	1.24843028e-09	-6.30600073e-09
2522.75         	1.73961438e+00	8.69807205e-01	8.69807174e-01	3.64196549e-01	4.71357434e+00	-4.34937780e+00	4.53147607e+00	1.52866631e-08	3.77960046e-09	-5.05906088e-09	1.25007001e-09	-6.30913090e-09
2523            	1.73987354e+00	8.69936785e-01	8.69936754e-01	3.66134390e-01	4.71613764e+00	-4.35000325e+00	4.53307044e+00	1.52901296e-08	3.78199210e-09	-5.06051876e-09	1.25173272e-09	-6.31225148e-09
2523.25         	1.74010467e+00	8.70052352e-01	8.70052321e-01	3.67882488e-01	4.71843006e+00	-4.35054757e+00	4.53448881e+00	1.52934820e-08	3.78438859e-09	-5.06194286e-09	1.25341716e-09	-6.31536002e-09
2523.5          	1.74038017e+00	8.70190101e-01	8.70190071e-01	3.69366830e-01	4.72055741e+00	-4.35119058e+00	4.53587399e+00	1.52967162e-08	3.78678782e-09	-5.06333155e-09	1.25512205e-09	-6.31845360e-09
2523.75         	1.74061845e+00	8.70309241e-01	8.70309210e-01	3.70645204e-01	4.72237030e+00	-4.35172510e+00	4.53704770e+00	1.52998293e-08	3.78918793e-09	-5.06468357e-09	1.25684615e-09	-6.32152972e-09
2524            	1.74088527e+00	8.70442652e-01	8.70442621e-01	3.71712322e-01	4.72403068e+00	-4.35231835e+00	4.53817451e+00	1.53028188e-08	3.79158709e-09	-5.06599792e-09	1.25858813e-09	-6.32458605e-09
2524.25         	1.74109457e+00	8.70547298e-01	8.70547267e-01	3.72580714e-01	4.72533544e+00	-4.35275473e+00	4.53904508e+00	1.53056839e-08	3.79398381e-09	-5.06727422e-09	1.26034670e-09	-6.32762092e-09
2524.5          	1.74131130e+00	8.70655663e-01	8.70655633e-01	3.73280432e-01	4.72647327e+00	-4.35319284e+00	4.53983305e+00	1.53084242e-08	3.79637704e-09	-5.06851226e-09	1.26212091e-09	-6.33063317e-09
2524.75         	1.74147379e+00	8.70736910e-01	8.70736880e-01	3.73776484e-01	4.72725861e+00	-4.35348213e+00	4.54037037e+00	1.53110393e-08	3.79876576e-09	-5.06971180e-09	1.26390986e-09	-6.33362166e-09
2525            	1.74162103e+00	8.70810528e-01	8.70810498e-01	3.74063268e-01	4.72778560e+00	-4.35372233e+00	4.54075396e+00	1.53135275e-08	3.80114845e-09	-5.07087216e-09	1.26571237e-09	-6.33658453e-09
2525.25         	1.74178543e+00	8.70892729e-01	8.70892698e-01	3.74125608e-01	4.72811330e+00	-4.35398769e+00	4.54105050e+00	1.53158871e-08	3.80352343e-09	-5.07199262e-09	1.26752712e-09	-6.33951973e-09
2525.5          	1.74197895e+00	8.70989488e-01	8.70989458e-01	3.73952455e-01	4.72826035e+00	-4.35430789e+00	4.54128412e+00	1.53181150e-08	3.80588864e-09	-5.07307193e-09	1.26935268e-09	-6.34242461e-09
2525.75         	1.74212904e+00	8.71064533e-01	8.71064503e-01	3.73569971e-01	4.72807816e+00	-4.35450819e+00	4.54129317e+00	1.53202084e-08	3.80824214e-09	-5.07410891e-09	1.27118769e-09	-6.34529660e-09
2526            	1.74231164e+00	8.71155834e-01	8.71155803e-01	3.72956862e-01	4.72773478e+00	-4.35477791e+00	4.54125634e+00	1.53221653e-08	3.81058214e-09	-5.07510264e-09	1.27303082e-09	-6.34813346e-09
2526.25         	1.74246248e+00	8.71231254e-01	8.71231224e-01	3.72139942e-01	4.72709381e+00	-4.35495387e+00	4.54102384e+00	1.53239848e-08	3.81290719e-09	-5.07605279e-09	1.27488080e-09	-6.35093359e-09
2526.5          	1.74259491e+00	8.71297471e-01	8.71297441e-01	3.71117871e-01	4.72618968e+00	-4.35507181e+00	4.54063075e+00	1.53256662e-08	3.81521575e-09	-5.07695888e-09	1.27673631e-09	-6.35369519e-09
2526.75         	1.74272859e+00	8.71364309e-01	8.71364278e-01	3.69895146e-01	4.72507700e+00	-4.35518185e+00	4.54012943e+00	1.53272085e-08	3.81750631e-09	-5.07782046e-09	1.27859608e-09	-6.35641653e-09
2527            	1.74278622e+00	8.71393126e-01	8.71393096e-01	3.68487032e-01	4.72357663e+00	-4.35508960e+00	4.53933312e+00	1.53286113e-08	3.81977768e-09	-5.07863730e-09	1.28045903e-09	-6.35909633e-09
2527.25         	1.74287205e+00	8.71436039e-01	8.71436008e-01	3.66870964e-01	4.72192457e+00	-4.35505361e+00	4.53848909e+00	1.53298743e-08	3.82202865e-09	-5.07940914e-09	1.28232408e-09	-6.36173322e-09
2527.5          	1.74295565e+00	8.71477838e-01	8.71477808e-01	3.65020542e-01	4.72001903e+00	-4.35499849e+00	4.53750876e+00	1.53309959e-08	3.82425749e-09	-5.08013527e-09	1.28418985e-09	-6.36432512e-09
2527.75         	1.74303658e+00	8.71518307e-01	8.71518277e-01	3.62952822e-01	4.71787678e+00	-4.35492396e+00	4.53640037e+00	1.53319746e-08	3.82646239e-09	-5.08081504e-09	1.28605487e-09	-6.36686991e-09
2528            	1.74316235e+00	8.71581190e-01	8.71581159e-01	3.60659550e-01	4.71561110e+00	-4.35495155e+00	4.53528133e+00	1.53328089e-08	3.82864142e-09	-5.08144765e-09	1.28791760e-09	-6.36936524e-09
2528.25         	1.74325520e+00	8.71627614e-01	8.71627583e-01	3.58171771e-01	4.71305192e+00	-4.35488015e+00	4.53396604e+00	1.53334984e-08	3.83079318e-09	-5.08203286e-09	1.28977675e-09	-6.37180961e-09
2528.5          	1.74332620e+00	8.71663115e-01	8.71663084e-01	3.55495389e-01	4.71024332e+00	-4.35474793e+00	4.53249562e+00	1.53340428e-08	3.83291633e-09	-5.08257039e-09	1.29163113e-09	-6.37420152e-09
2528.75         	1.74340900e+00	8.71704513e-01	8.71704482e-01	3.52594841e-01	4.70723306e+00	-4.35463822e+00	4.53093564e+00	1.53344414e-08	3.83500939e-09	-5.08305988e-09	1.29347946e-09	-6.37653933e-09
2529            	1.74347079e+00	8.71735412e-01	8.71735381e-01	3.49496797e-01	4.70396726e+00	-4.35447047e+00	4.52921887e+00	1.53346941e-08	3.83707087e-09	-5.08350107e-09	1.29532034e-09	-6.37882140e-09
2529.25         	1.74349302e+00	8.71746524e-01	8.71746493e-01	3.46205575e-01	4.70039618e+00	-4.35419061e+00	4.52729339e+00	1.53348008e-08	3.83909936e-09	-5.08389379e-09	1.29715246e-09	-6.38104625e-09
2529.5          	1.74349540e+00	8.71747716e-01	8.71747686e-01	3.42736461e-01	4.69658584e+00	-4.35384938e+00	4.52521761e+00	1.53347617e-08	3.84109372e-09	-5.08423807e-09	1.29897468e-09	-6.38321275e-09
2529.75         	1.74348238e+00	8.71741206e-01	8.71741175e-01	3.39090892e-01	4.69254669e+00	-4.35345580e+00	4.52300125e+00	1.53345767e-08	3.84305269e-09	-5.08453371e-09	1.30078583e-09	-6.38531954e-09
2530            	1.74347560e+00	8.71737815e-01	8.71737785e-01	3.35254433e-01	4.68831989e+00	-4.35306545e+00	4.52069267e+00	1.53342452e-08	3.84497488e-09	-5.08478033e-09	1.30258472e-09	-6.38736505e-09
2530.25         	1.74348226e+00	8.71741143e-01	8.71741113e-01	3.31205538e-01	4.68390260e+00	-4.35269706e+00	4.51829983e+00	1.53337664e-08	3.84685880e-09	-5.08497742e-09	1.30437008e-09	-6.38934751e-09
2530.5          	1.74349398e+00	8.71747003e-01	8.71746973e-01	3.26958612e-01	4.67929131e+00	-4.35233270e+00	4.51581201e+00	1.53331391e-08	3.84870284e-09	-5.08512432e-09	1.30614067e-09	-6.39126500e-09
2530.75         	1.74349446e+00	8.71747243e-01	8.71747213e-01	3.22552749e-01	4.67448570e+00	-4.35193296e+00	4.51320933e+00	1.53323628e-08	3.85050555e-09	-5.08522061e-09	1.30789525e-09	-6.39311585e-09
2531            	1.74346876e+00	8.71734394e-01	8.71734364e-01	3.17973437e-01	4.66943573e+00	-4.35146230e+00	4.51044901e+00	1.53314383e-08	3.85226601e-09	-5.08526646e-09	1.30963279e-09	-6.39489924e-09
2531.25         	1.74350020e+00	8.71750115e-01	8.71750084e-01	3.13208159e-01	4.66433043e+00	-4.35112227e+00	4.50772635e+00	1.53303659e-08	3.85398301e-09	-5.08526182e-09	1.31135210e-09	-6.39661392e-09
2531.5          	1.74349894e+00	8.71749484e-01	8.71749453e-01	3.08236626e-01	4.65892839e+00	-4.35069177e+00	4.50481008e+00	1.53291460e-08	3.85565532e-09	-5.08520656e-09	1.31305203e-09	-6.39825860e-09
2531.75         	1.74354703e+00	8.71773529e-01	8.71773498e-01	3.03082557e-01	4.65345893e+00	-4.35037637e+00	4.50191765e+00	1.53277781e-08	3.85728136e-09	-5.08510032e-09	1.31473120e-09	-6.39983153e-09
2532            	1.74357742e+00	8.71788724e-01	8.71788694e-01	2.97764645e-01	4.64777284e+00	-4.35000820e+00	4.49889052e+00	1.53262619e-08	3.85885971e-09	-5.08494281e-09	1.31638830e-09	-6.40133111e-09
2532.25         	1.74353491e+00	8.71767470e-01	8.71767439e-01	2.92327591e-01	4.64177811e+00	-4.34945052e+00	4.49561432e+00	1.53245991e-08	3.86038959e-09	-5.08473440e-09	1.31802239e-09	-6.40275679e-09
2532.5          	1.74347831e+00	8.71739168e-01	8.71739138e-01	2.86762813e-01	4.63561084e+00	-4.34884803e+00	4.49222943e+00	1.53227911e-08	3.86187042e-09	-5.08447551e-09	1.31963266e-09	-6.40410818e-09
2532.75         	1.74343429e+00	8.71717159e-01	8.71717128e-01	2.81051671e-01	4.62932262e+00	-4.34827095e+00	4.48879679e+00	1.53208392e-08	3.86330142e-09	-5.08416639e-09	1.32121823e-09	-6.40538462e-09
2533            	1.74340311e+00	8.71701572e-01	8.71701542e-01	2.75188277e-01	4.62290774e+00	-4.34771947e+00	4.48531361e+00	1.53187443e-08	3.86468176e-09	-5.08380715e-09	1.32277819e-09	-6.40658534e-09
2533.25         	1.74339054e+00	8.71695284e-01	8.71695253e-01	2.69139072e-01	4.61634986e+00	-4.34721079e+00	4.48178033e+00	1.53165066e-08	3.86601025e-09	-5.08339762e-09	1.32431144e-09	-6.40770906e-09
2533.5          	1.74337186e+00	8.71685947e-01	8.71685917e-01	2.62936921e-01	4.60961923e+00	-4.34668231e+00	4.47815077e+00	1.53141262e-08	3.86728568e-09	-5.08293759e-09	1.32581689e-09	-6.40875448e-09
2533.75         	1.74336612e+00	8.71683073e-01	8.71683042e-01	2.56581865e-01	4.60276181e+00	-4.34617995e+00	4.47447088e+00	1.53116034e-08	3.86850685e-09	-5.08242690e-09	1.32729340e-09	-6.40972030e-09
2534            	1.74340501e+00	8.71702523e-01	8.71702492e-01	2.50070081e-01	4.59585155e+00	-4.34578146e+00	4.47081651e+00	1.53089387e-08	3.86967257e-09	-5.08186548e-09	1.32873983e-09	-6.41060531e-09
2534.25         	1.74343118e+00	8.71715603e-01	8.71715573e-01	2.43460456e-01	4.58880495e+00	-4.34534449e+00	4.46707472e+00	1.53061336e-08	3.87078191e-09	-5.08125359e-09	1.33015512e-09	-6.41140871e-09
2534.5          	1.74343875e+00	8.71719392e-01	8.71719361e-01	2.36721775e-01	4.58158065e+00	-4.34485888e+00	4.46321977e+00	1.53031908e-08	3.87183448e-09	-5.08059197e-09	1.33153849e-09	-6.41213046e-09
2534.75         	1.74344187e+00	8.71720952e-01	8.71720922e-01	2.29879577e-01	4.57423432e+00	-4.34435474e+00	4.45929453e+00	1.53001126e-08	3.87282975e-09	-5.07988128e-09	1.33288911e-09	-6.41277039e-09
2535            	1.74344323e+00	8.71721629e-01	8.71721598e-01	2.22940433e-01	4.56678225e+00	-4.34384182e+00	4.45531203e+00	1.52969015e-08	3.87376715e-09	-5.07912212e-09	1.33420609e-09	-6.41332821e-09
2535.25         	1.74342398e+00	8.71712004e-01	8.71711974e-01	2.15891602e-01	4.55916825e+00	-4.34327665e+00	4.45122245e+00	1.52935595e-08	3.87464624e-09	-5.07831500e-09	1.33548874e-09	-6.41380374e-09
2535.5          	1.74340941e+00	8.71704722e-01	8.71704692e-01	2.08708865e-01	4.55142394e+00	-4.34271508e+00	4.44706951e+00	1.52900880e-08	3.87546621e-09	-5.07746019e-09	1.33673611e-09	-6.41419630e-09
2535.75         	1.74344613e+00	8.71723081e-01	8.71723050e-01	2.01440012e-01	4.54371432e+00	-4.34227431e+00	4.44299431e+00	1.52864880e-08	3.87622624e-09	-5.07655787e-09	1.33794730e-09	-6.41450517e-09
2536            	1.74354014e+00	8.71770084e-01	8.71770053e-01	1.94075069e-01	4.53604584e+00	-4.34197077e+00	4.43900830e+00	1.52827607e-08	3.87692564e-09	-5.07560812e-09	1.33912158e-09	-6.41472970e-09
2536.25         	1.74359326e+00	8.71796644e-01	8.71796614e-01	1.86597764e-01	4.52817281e+00	-4.34157505e+00	4.43487393e+00	1.52789073e-08	3.87756378e-09	-5.07461117e-09	1.34025819e-09	-6.41486936e-09
2536.5          	1.74368796e+00	8.71843997e-01	8.71843966e-01	1.79028703e-01	4.52030762e+00	-4.34127891e+00	4.43079326e+00	1.52749325e-08	3.87814084e-09	-5.07356843e-09	1.34135663e-09	-6.41492506e-09
2536.75         	1.74379008e+00	8.71895057e-01	8.71895027e-01	1.71393404e-01	4.51239340e+00	-4.34099999e+00	4.42669670e+00	1.52708393e-08	3.87865677e-09	-5.07248078e-09	1.34241637e-09	-6.41489716e-09
