# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.12500000e-02
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-02
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
988             	1.76518399e+00	8.82592012e-01	8.82591982e-01	-2.06153920e-01	4.16755115e+00	-4.37370507e+00	4.27062811e+00	1.49687394e-08	3.82229156e-09	-4.97394363e-09	1.33531974e-09	-6.30926337e-09
988.25          	1.76561815e+00	8.82809088e-01	8.82809058e-01	-2.10224075e-01	4.16445546e+00	-4.37467954e+00	4.26956750e+00	1.49635219e-08	3.82003027e-09	-4.97196261e-09	1.33404897e-09	-6.30601157e-09
988.5           	1.76602837e+00	8.83014200e-01	8.83014170e-01	-2.14114236e-01	4.16149712e+00	-4.37561135e+00	4.26855423e+00	1.49584024e-08	3.81774723e-09	-4.97000429e-09	1.33274509e-09	-6.30274938e-09
988.75          	1.76643600e+00	8.83218014e-01	8.83217984e-01	-2.17818753e-01	4.15873411e+00	-4.37655286e+00	4.26764348e+00	1.49533859e-08	3.81544388e-09	-4.96807051e-09	1.33140862e-09	-6.29947913e-09
989             	1.76681875e+00	8.83409392e-01	8.83409362e-01	-2.21328158e-01	4.15611376e+00	-4.37744192e+00	4.26677784e+00	1.49484770e-08	3.81312175e-09	-4.96616299e-09	1.33004026e-09	-6.29620325e-09
989.25          	1.76715691e+00	8.83578471e-01	8.83578441e-01	-2.24627173e-01	4.15360510e+00	-4.37823227e+00	4.26591869e+00	1.49436819e-08	3.81078265e-09	-4.96428409e-09	1.32864060e-09	-6.29292469e-09
989.5           	1.76749110e+00	8.83745563e-01	8.83745533e-01	-2.27710721e-01	4.15131936e+00	-4.37903008e+00	4.26517472e+00	1.49390059e-08	3.80842837e-09	-4.96243583e-09	1.32721045e-09	-6.28964628e-09
989.75          	1.76780556e+00	8.83902795e-01	8.83902765e-01	-2.30587936e-01	4.14920728e+00	-4.37979522e+00	4.26450125e+00	1.49344514e-08	3.80606075e-09	-4.96061917e-09	1.32575117e-09	-6.28637034e-09
990             	1.76810334e+00	8.84051684e-01	8.84051654e-01	-2.33261882e-01	4.14726864e+00	-4.38053052e+00	4.26389958e+00	1.49300212e-08	3.80368156e-09	-4.95883531e-09	1.32426390e-09	-6.28309921e-09
990.25          	1.76834984e+00	8.84174937e-01	8.84174908e-01	-2.35756580e-01	4.14540560e+00	-4.38116218e+00	4.26328389e+00	1.49257188e-08	3.80129230e-09	-4.95708562e-09	1.32274949e-09	-6.27983511e-09
990.5           	1.76857403e+00	8.84287028e-01	8.84286998e-01	-2.38041284e-01	4.14370007e+00	-4.38174136e+00	4.26272071e+00	1.49215466e-08	3.79889449e-09	-4.95537117e-09	1.32120890e-09	-6.27658007e-09
990.75          	1.76878307e+00	8.84391550e-01	8.84391520e-01	-2.40102376e-01	4.14218568e+00	-4.38228806e+00	4.26223687e+00	1.49175071e-08	3.79648974e-09	-4.95369296e-09	1.31964326e-09	-6.27333622e-09
991             	1.76895244e+00	8.84476233e-01	8.84476204e-01	-2.41959541e-01	4.14078926e+00	-4.38274880e+00	4.26176903e+00	1.49136041e-08	3.79407966e-09	-4.95205250e-09	1.31805341e-09	-6.27010591e-09
991.25          	1.76912677e+00	8.84563399e-01	8.84563369e-01	-2.43623749e-01	4.13961390e+00	-4.38323765e+00	4.26142578e+00	1.49098419e-08	3.79166583e-09	-4.95045146e-09	1.31644010e-09	-6.26689156e-09
991.5           	1.76923296e+00	8.84616495e-01	8.84616465e-01	-2.45110382e-01	4.13846735e+00	-4.38357773e+00	4.26102254e+00	1.49062238e-08	3.78924975e-09	-4.94889122e-09	1.31480414e-09	-6.26369536e-09
991.75          	1.76937407e+00	8.84687050e-01	8.84687021e-01	-2.46345480e-01	4.13766479e+00	-4.38401027e+00	4.26083753e+00	1.49027532e-08	3.78683315e-09	-4.94737325e-09	1.31314653e-09	-6.26051978e-09
992             	1.76944976e+00	8.84724896e-01	8.84724866e-01	-2.47336241e-01	4.13695129e+00	-4.38428754e+00	4.26061942e+00	1.48994343e-08	3.78441791e-09	-4.94589924e-09	1.31146829e-09	-6.25736753e-09
992.25          	1.76950174e+00	8.84750883e-01	8.84750854e-01	-2.48126074e-01	4.13639378e+00	-4.38451985e+00	4.26045681e+00	1.48962728e-08	3.78200655e-09	-4.94447143e-09	1.30977084e-09	-6.25424227e-09
992.5           	1.76952261e+00	8.84761318e-01	8.84761288e-01	-2.48695892e-01	4.13599278e+00	-4.38468867e+00	4.26034073e+00	1.48932761e-08	3.77960241e-09	-4.94309280e-09	1.30805601e-09	-6.25114882e-09
992.75          	1.76952919e+00	8.84764610e-01	8.84764580e-01	-2.49073783e-01	4.13576603e+00	-4.38483981e+00	4.26030292e+00	1.48904471e-08	3.77720712e-09	-4.94176466e-09	1.30632479e-09	-6.24808945e-09
993             	1.76951144e+00	8.84755735e-01	8.84755705e-01	-2.49242775e-01	4.13570155e+00	-4.38494432e+00	4.26032293e+00	1.48877855e-08	3.77482110e-09	-4.94048714e-09	1.30457753e-09	-6.24506467e-09
993.25          	1.76947646e+00	8.84738243e-01	8.84738213e-01	-2.49210981e-01	4.13580975e+00	-4.38502073e+00	4.26041524e+00	1.48852918e-08	3.77244537e-09	-4.93926071e-09	1.30281501e-09	-6.24207573e-09
993.5           	1.76939553e+00	8.84697780e-01	8.84697750e-01	-2.48975915e-01	4.13601835e+00	-4.38499426e+00	4.26050631e+00	1.48829669e-08	3.77008115e-09	-4.93808595e-09	1.30103818e-09	-6.23912412e-09
993.75          	1.76926144e+00	8.84630733e-01	8.84630703e-01	-2.48502742e-01	4.13634117e+00	-4.38484391e+00	4.26059254e+00	1.48808120e-08	3.76773014e-09	-4.93696365e-09	1.29924831e-09	-6.23621196e-09
994             	1.76909559e+00	8.84547808e-01	8.84547778e-01	-2.47797541e-01	4.13682785e+00	-4.38462539e+00	4.26072662e+00	1.48788284e-08	3.76539437e-09	-4.93589459e-09	1.29744707e-09	-6.23334166e-09
994.25          	1.76892211e+00	8.84461072e-01	8.84461043e-01	-2.46886398e-01	4.13751439e+00	-4.38440079e+00	4.26095759e+00	1.48770170e-08	3.76307553e-09	-4.93487948e-09	1.29563579e-09	-6.23051527e-09
994.5           	1.76872015e+00	8.84360090e-01	8.84360060e-01	-2.45755889e-01	4.13835697e+00	-4.38411286e+00	4.26123491e+00	1.48753790e-08	3.76077513e-09	-4.93391906e-09	1.29381561e-09	-6.22773466e-09
994.75          	1.76852939e+00	8.84264711e-01	8.84264681e-01	-2.44432154e-01	4.13944564e+00	-4.38387779e+00	4.26166172e+00	1.48739155e-08	3.75849460e-09	-4.93301404e-09	1.29198758e-09	-6.22500161e-09
995             	1.76831735e+00	8.84158687e-01	8.84158658e-01	-2.42937262e-01	4.14065974e+00	-4.38359700e+00	4.26212837e+00	1.48726281e-08	3.75623530e-09	-4.93216528e-09	1.29015266e-09	-6.22231794e-09
995.25          	1.76809244e+00	8.84046232e-01	8.84046203e-01	-2.41244541e-01	4.14205070e+00	-4.38329524e+00	4.26267297e+00	1.48715168e-08	3.75399842e-09	-4.93137309e-09	1.28831187e-09	-6.21968497e-09
995.5           	1.76781428e+00	8.83907155e-01	8.83907125e-01	-2.39339643e-01	4.14353023e+00	-4.38286987e+00	4.26320005e+00	1.48705807e-08	3.75178534e-09	-4.93063752e-09	1.28646658e-09	-6.21710410e-09
995.75          	1.76751442e+00	8.83757224e-01	8.83757194e-01	-2.37208271e-01	4.14519164e+00	-4.38239991e+00	4.26379578e+00	1.48698195e-08	3.74959763e-09	-4.92995883e-09	1.28461821e-09	-6.21457704e-09
996             	1.76719287e+00	8.83596448e-01	8.83596419e-01	-2.34873676e-01	4.14701407e+00	-4.38188775e+00	4.26445091e+00	1.48692335e-08	3.74743688e-09	-4.92933754e-09	1.28276811e-09	-6.21210565e-09
996.25          	1.76682047e+00	8.83410249e-01	8.83410219e-01	-2.32333235e-01	4.14892404e+00	-4.38125728e+00	4.26509066e+00	1.48688240e-08	3.74530500e-09	-4.92877451e-09	1.28091775e-09	-6.20969226e-09
996.5           	1.76646084e+00	8.83230437e-01	8.83230407e-01	-2.29592099e-01	4.15107537e+00	-4.38066747e+00	4.26587142e+00	1.48685921e-08	3.74320370e-09	-4.92827041e-09	1.27906849e-09	-6.20733890e-09
996.75          	1.76605780e+00	8.83028916e-01	8.83028886e-01	-2.26639389e-01	4.15333877e+00	-4.37997816e+00	4.26665846e+00	1.48685375e-08	3.74113432e-09	-4.92782548e-09	1.27722158e-09	-6.20504706e-09
997             	1.76561556e+00	8.82807793e-01	8.82807763e-01	-2.23507057e-01	4.15569271e+00	-4.37919977e+00	4.26744624e+00	1.48686595e-08	3.73909807e-09	-4.92743991e-09	1.27537811e-09	-6.20281803e-09
997.25          	1.76516250e+00	8.82581267e-01	8.82581237e-01	-2.20175228e-01	4.15822637e+00	-4.37840160e+00	4.26831398e+00	1.48689575e-08	3.73709611e-09	-4.92711383e-09	1.27353919e-09	-6.20065302e-09
997.5           	1.76468713e+00	8.82343578e-01	8.82343549e-01	-2.16647331e-01	4.16091101e+00	-4.37755835e+00	4.26923468e+00	1.48694306e-08	3.73512964e-09	-4.92684728e-09	1.27170600e-09	-6.19855328e-09
997.75          	1.76417991e+00	8.82089969e-01	8.82089940e-01	-2.12925654e-01	4.16371904e+00	-4.37664470e+00	4.27018187e+00	1.48700783e-08	3.73320012e-09	-4.92664046e-09	1.26987989e-09	-6.19652035e-09
998             	1.76366991e+00	8.81834970e-01	8.81834940e-01	-2.09024951e-01	4.16670973e+00	-4.37573468e+00	4.27122220e+00	1.48708994e-08	3.73130898e-09	-4.92649337e-09	1.26806230e-09	-6.19455567e-09
998.25          	1.76316040e+00	8.81580214e-01	8.81580184e-01	-2.04945082e-01	4.16989134e+00	-4.37483642e+00	4.27236388e+00	1.48718923e-08	3.72945731e-09	-4.92640572e-09	1.26625445e-09	-6.19266017e-09
998.5           	1.76261563e+00	8.81307828e-01	8.81307798e-01	-2.00695007e-01	4.17316373e+00	-4.37385874e+00	4.27351123e+00	1.48730551e-08	3.72764620e-09	-4.92637726e-09	1.26445758e-09	-6.19083483e-09
998.75          	1.76206869e+00	8.81034360e-01	8.81034330e-01	-1.96263332e-01	4.17661756e+00	-4.37288089e+00	4.27474923e+00	1.48743847e-08	3.72587669e-09	-4.92640723e-09	1.26267307e-09	-6.18908030e-09
999             	1.76149779e+00	8.80748908e-01	8.80748878e-01	-1.91672724e-01	4.18017653e+00	-4.37184925e+00	4.27601289e+00	1.48758783e-08	3.72414983e-09	-4.92649499e-09	1.26090234e-09	-6.18739733e-09
999.25          	1.76090613e+00	8.80453078e-01	8.80453048e-01	-1.86921650e-01	4.18385020e+00	-4.37077185e+00	4.27731103e+00	1.48775342e-08	3.72246664e-09	-4.92664033e-09	1.25914648e-09	-6.18578681e-09
999.5           	1.76027850e+00	8.80139266e-01	8.80139236e-01	-1.82000034e-01	4.18761494e+00	-4.36961497e+00	4.27861495e+00	1.48793552e-08	3.72082832e-09	-4.92684458e-09	1.25740603e-09	-6.18425061e-09
999.75          	1.75966314e+00	8.79831585e-01	8.79831555e-01	-1.76888247e-01	4.19161059e+00	-4.36849884e+00	4.28005472e+00	1.48813413e-08	3.71923621e-09	-4.92710812e-09	1.25568216e-09	-6.18279027e-09
1000            	1.75903603e+00	8.79518030e-01	8.79518000e-01	-1.71609787e-01	4.19575148e+00	-4.36736127e+00	4.28155637e+00	1.48834911e-08	3.71769163e-09	-4.92743085e-09	1.25397621e-09	-6.18140706e-09
1000.25         	1.75834567e+00	8.79172848e-01	8.79172818e-01	-1.66155164e-01	4.19991413e+00	-4.36606929e+00	4.28299171e+00	1.48858015e-08	3.71619574e-09	-4.92781206e-09	1.25228971e-09	-6.18010177e-09
1000.5          	1.75770022e+00	8.78850126e-01	8.78850096e-01	-1.60572995e-01	4.20432461e+00	-4.36489761e+00	4.28461111e+00	1.48882653e-08	3.71474936e-09	-4.92824952e-09	1.25062460e-09	-6.17887412e-09
1000.75         	1.75701857e+00	8.78509302e-01	8.78509272e-01	-1.54836527e-01	4.20880617e+00	-4.36364269e+00	4.28622443e+00	1.48908827e-08	3.71335325e-09	-4.92874373e-09	1.24898138e-09	-6.17772511e-09
1001            	1.75635446e+00	8.78177243e-01	8.78177213e-01	-1.48943304e-01	4.21348936e+00	-4.36243266e+00	4.28796101e+00	1.48936544e-08	3.71200827e-09	-4.92929521e-09	1.24736067e-09	-6.17665588e-09
1001.25         	1.75569771e+00	8.77848870e-01	8.77848841e-01	-1.42932281e-01	4.21831869e+00	-4.36125097e+00	4.28978483e+00	1.48965774e-08	3.71071523e-09	-4.92990329e-09	1.24576358e-09	-6.17566688e-09
1001.5          	1.75501941e+00	8.77509721e-01	8.77509691e-01	-1.36774672e-01	4.22324299e+00	-4.36001766e+00	4.29163032e+00	1.48996468e-08	3.70947501e-09	-4.93056661e-09	1.24419170e-09	-6.17475832e-09
1001.75         	1.75433253e+00	8.77166281e-01	8.77166251e-01	-1.30471161e-01	4.22829172e+00	-4.35876288e+00	4.29352730e+00	1.49028575e-08	3.70828861e-09	-4.93128372e-09	1.24264675e-09	-6.17393047e-09
1002            	1.75364257e+00	8.76821302e-01	8.76821272e-01	-1.24041464e-01	4.23346880e+00	-4.35751027e+00	4.29548954e+00	1.49062064e-08	3.70715682e-09	-4.93205380e-09	1.24112992e-09	-6.17318372e-09
1002.25         	1.75293009e+00	8.76465061e-01	8.76465031e-01	-1.17467039e-01	4.23873723e+00	-4.35620427e+00	4.29747075e+00	1.49096885e-08	3.70608068e-09	-4.93287533e-09	1.23964302e-09	-6.17251835e-09
1002.5          	1.75222221e+00	8.76111120e-01	8.76111091e-01	-1.10779213e-01	4.24413909e+00	-4.35491830e+00	4.29952869e+00	1.49133026e-08	3.70506107e-09	-4.93374821e-09	1.23818696e-09	-6.17193517e-09
1002.75         	1.75152055e+00	8.75760290e-01	8.75760260e-01	-1.03989919e-01	4.24966311e+00	-4.35365303e+00	4.30165807e+00	1.49170478e-08	3.70409857e-09	-4.93467234e-09	1.23676240e-09	-6.17143474e-09
1003            	1.75082539e+00	8.75412712e-01	8.75412682e-01	-9.70944185e-02	4.25531526e+00	-4.35240967e+00	4.30386246e+00	1.49209232e-08	3.70319374e-09	-4.93564772e-09	1.23536988e-09	-6.17101760e-09
1003.25         	1.75013662e+00	8.75068326e-01	8.75068296e-01	-9.01047845e-02	4.26108478e+00	-4.35118956e+00	4.30613717e+00	1.49249226e-08	3.70234708e-09	-4.93667238e-09	1.23401089e-09	-6.17068327e-09
1003.5          	1.74946346e+00	8.74731745e-01	8.74731715e-01	-8.30058736e-02	4.26699778e+00	-4.35000365e+00	4.30850072e+00	1.49290479e-08	3.70155941e-09	-4.93774743e-09	1.23268570e-09	-6.17043313e-09
1003.75         	1.74876813e+00	8.74384082e-01	8.74384052e-01	-7.58067220e-02	4.27295527e+00	-4.34876199e+00	4.31085863e+00	1.49332922e-08	3.70083007e-09	-4.93887060e-09	1.23139477e-09	-6.17026537e-09
1004            	1.74806103e+00	8.74030529e-01	8.74030499e-01	-6.84763320e-02	4.27900921e+00	-4.34748554e+00	4.31324737e+00	1.49376444e-08	3.70015916e-09	-4.94003812e-09	1.23014010e-09	-6.17017822e-09
1004.25         	1.74740009e+00	8.73700059e-01	8.73700029e-01	-6.10701682e-02	4.28526542e+00	-4.34633559e+00	4.31580050e+00	1.49421059e-08	3.69954787e-09	-4.94125094e-09	1.22892240e-09	-6.17017334e-09
1004.5          	1.74671100e+00	8.73355515e-01	8.73355486e-01	-5.35604102e-02	4.29155416e+00	-4.34511457e+00	4.31833436e+00	1.49466747e-08	3.69899714e-09	-4.94250856e-09	1.22774286e-09	-6.17025142e-09
1004.75         	1.74606947e+00	8.73034748e-01	8.73034718e-01	-4.60085417e-02	4.29801003e+00	-4.34401858e+00	4.32101431e+00	1.49513424e-08	3.69850741e-09	-4.94380810e-09	1.22660336e-09	-6.17041146e-09
1005            	1.74545319e+00	8.72726609e-01	8.72726579e-01	-3.84023450e-02	4.30458453e+00	-4.34298687e+00	4.32378570e+00	1.49561053e-08	3.69807871e-09	-4.94514858e-09	1.22550442e-09	-6.17065300e-09
1005.25         	1.74482314e+00	8.72411587e-01	8.72411557e-01	-3.07226115e-02	4.31120288e+00	-4.34192549e+00	4.32656419e+00	1.49609602e-08	3.69771108e-09	-4.94652907e-09	1.22444654e-09	-6.17097561e-09
1005.5          	1.74420068e+00	8.72100357e-01	8.72100327e-01	-2.29864061e-02	4.31788963e+00	-4.34087604e+00	4.32938283e+00	1.49659061e-08	3.69740526e-09	-4.94794948e-09	1.22343052e-09	-6.17138000e-09
1005.75         	1.74362084e+00	8.71810434e-01	8.71810404e-01	-1.52055073e-02	4.32474173e+00	-4.33994724e+00	4.33234449e+00	1.49709358e-08	3.69716085e-09	-4.94940750e-09	1.22245710e-09	-6.17186459e-09
1006            	1.74304461e+00	8.71522319e-01	8.71522289e-01	-7.35038922e-03	4.33167986e+00	-4.33903025e+00	4.33535506e+00	1.49760459e-08	3.69697807e-09	-4.95090209e-09	1.22152702e-09	-6.17242912e-09
1006.25         	1.74250026e+00	8.71250146e-01	8.71250116e-01	5.76503116e-04	4.33877171e+00	-4.33819521e+00	4.33848346e+00	1.49812329e-08	3.69685717e-09	-4.95243222e-09	1.22064106e-09	-6.17307328e-09
1006.5          	1.74195029e+00	8.70975159e-01	8.70975129e-01	8.54025065e-03	4.34587943e+00	-4.33733918e+00	4.34160930e+00	1.49864939e-08	3.69679846e-09	-4.95399711e-09	1.21979990e-09	-6.17379702e-09
1006.75         	1.74139627e+00	8.70698150e-01	8.70698120e-01	1.65265243e-02	4.35299666e+00	-4.33647014e+00	4.34473340e+00	1.49918232e-08	3.69680191e-09	-4.95559492e-09	1.21900446e-09	-6.17459937e-09
1007            	1.74087481e+00	8.70437419e-01	8.70437389e-01	2.45619651e-02	4.36024380e+00	-4.33568183e+00	4.34796282e+00	1.49972155e-08	3.69686739e-09	-4.95722385e-09	1.21825546e-09	-6.17547931e-09
1007.25         	1.74035057e+00	8.70175301e-01	8.70175271e-01	3.26156437e-02	4.36749230e+00	-4.33487666e+00	4.35118448e+00	1.50026665e-08	3.69699472e-09	-4.95888261e-09	1.21755342e-09	-6.17643603e-09
1007.5          	1.73989018e+00	8.69945106e-01	8.69945076e-01	4.06713064e-02	4.37490335e+00	-4.33423204e+00	4.35456770e+00	1.50081709e-08	3.69718353e-09	-4.96056941e-09	1.21689882e-09	-6.17746823e-09
1007.75         	1.73943576e+00	8.69717893e-01	8.69717863e-01	4.87397322e-02	4.38233783e+00	-4.33359810e+00	4.35796796e+00	1.50137254e-08	3.69743347e-09	-4.96228318e-09	1.21629188e-09	-6.17857506e-09
1008            	1.73900133e+00	8.69500678e-01	8.69500648e-01	5.68122781e-02	4.38982310e+00	-4.33301082e+00	4.36141696e+00	1.50193245e-08	3.69774433e-09	-4.96402213e-09	1.21573326e-09	-6.17975539e-09
1008.25         	1.73856982e+00	8.69284928e-01	8.69284897e-01	6.49071650e-02	4.39733483e+00	-4.33242767e+00	4.36488125e+00	1.50249618e-08	3.69811606e-09	-4.96578405e-09	1.21522403e-09	-6.18100808e-09
1008.5          	1.73815080e+00	8.69075416e-01	8.69075386e-01	7.30022002e-02	4.40487752e+00	-4.33187532e+00	4.36837642e+00	1.50306356e-08	3.69854852e-09	-4.96756850e-09	1.21476427e-09	-6.18233277e-09
1008.75         	1.73775052e+00	8.68875274e-01	8.68875244e-01	8.10920607e-02	4.41245990e+00	-4.33136784e+00	4.37191387e+00	1.50363450e-08	3.69904158e-09	-4.96937523e-09	1.21435397e-09	-6.18372920e-09
1009            	1.73739681e+00	8.68698420e-01	8.68698390e-01	8.91835519e-02	4.42015614e+00	-4.33097259e+00	4.37556437e+00	1.50420897e-08	3.69959490e-09	-4.97120438e-09	1.21399271e-09	-6.18519709e-09
1009.25         	1.73704734e+00	8.68523683e-01	8.68523653e-01	9.72369051e-02	4.42781478e+00	-4.33057787e+00	4.37919632e+00	1.50478642e-08	3.70020803e-09	-4.97305392e-09	1.21368107e-09	-6.18673499e-09
1009.5          	1.73673816e+00	8.68369095e-01	8.68369064e-01	1.05266885e-01	4.43555027e+00	-4.33028339e+00	4.38291683e+00	1.50536624e-08	3.70088039e-09	-4.97492172e-09	1.21341953e-09	-6.18834126e-09
1009.75         	1.73645592e+00	8.68227977e-01	8.68227946e-01	1.13246271e-01	4.44329220e+00	-4.33004593e+00	4.38666906e+00	1.50594794e-08	3.70161126e-09	-4.97680607e-09	1.21320822e-09	-6.19001430e-09
1010            	1.73619533e+00	8.68097679e-01	8.68097649e-01	1.21204499e-01	4.45106066e+00	-4.32985616e+00	4.39045841e+00	1.50653150e-08	3.70240022e-09	-4.97870702e-09	1.21304671e-09	-6.19175373e-09
1010.25         	1.73593286e+00	8.67966444e-01	8.67966414e-01	1.29141618e-01	4.45879699e+00	-4.32965537e+00	4.39422618e+00	1.50711663e-08	3.70324643e-09	-4.98062354e-09	1.21293466e-09	-6.19355820e-09
1010.5          	1.73566601e+00	8.67833020e-01	8.67832990e-01	1.37047532e-01	4.46648819e+00	-4.32944066e+00	4.39796443e+00	1.50770263e-08	3.70414888e-09	-4.98255320e-09	1.21287228e-09	-6.19542548e-09
1010.75         	1.73542456e+00	8.67712293e-01	8.67712263e-01	1.44922428e-01	4.47420809e+00	-4.32928566e+00	4.40174688e+00	1.50828909e-08	3.70510736e-09	-4.98449446e-09	1.21286013e-09	-6.19735459e-09
1011            	1.73519592e+00	8.67597973e-01	8.67597943e-01	1.52741145e-01	4.48189668e+00	-4.32915553e+00	4.40552611e+00	1.50887567e-08	3.70612157e-09	-4.98644621e-09	1.21289846e-09	-6.19934468e-09
1011.25         	1.73499295e+00	8.67496488e-01	8.67496458e-01	1.60495346e-01	4.48957789e+00	-4.32908255e+00	4.40933022e+00	1.50946196e-08	3.70719054e-09	-4.98840693e-09	1.21298708e-09	-6.20139401e-09
1011.5          	1.73483064e+00	8.67415335e-01	8.67415305e-01	1.68163469e-01	4.49726692e+00	-4.32910345e+00	4.41318519e+00	1.51004762e-08	3.70831322e-09	-4.99037539e-09	1.21312552e-09	-6.20350091e-09
1011.75         	1.73470003e+00	8.67350028e-01	8.67349998e-01	1.75744346e-01	4.50493801e+00	-4.32919367e+00	4.41706584e+00	1.51063247e-08	3.70948912e-09	-4.99235096e-09	1.21331364e-09	-6.20566460e-09
1012            	1.73460218e+00	8.67301107e-01	8.67301076e-01	1.83249161e-01	4.51260766e+00	-4.32935850e+00	4.42098308e+00	1.51121650e-08	3.71071764e-09	-4.99433368e-09	1.21355080e-09	-6.20788448e-09
1012.25         	1.73453720e+00	8.67268617e-01	8.67268587e-01	1.90652348e-01	4.52024981e+00	-4.32959746e+00	4.42492364e+00	1.51179938e-08	3.71199800e-09	-4.99632245e-09	1.21383678e-09	-6.21015922e-09
1012.5          	1.73448898e+00	8.67244506e-01	8.67244476e-01	1.97977803e-01	4.52784843e+00	-4.32987063e+00	4.42885953e+00	1.51238048e-08	3.71332952e-09	-4.99831491e-09	1.21417206e-09	-6.21248697e-09
1012.75         	1.73445781e+00	8.67228918e-01	8.67228888e-01	2.05213853e-01	4.53539411e+00	-4.33018026e+00	4.43278718e+00	1.51295930e-08	3.71471228e-09	-5.00030931e-09	1.21455763e-09	-6.21486694e-09
1013            	1.73442412e+00	8.67212077e-01	8.67212046e-01	2.12387021e-01	4.54285853e+00	-4.33047151e+00	4.43666502e+00	1.51353542e-08	3.71614600e-09	-5.00230420e-09	1.21499389e-09	-6.21729810e-09
1013.25         	1.73440907e+00	8.67204551e-01	8.67204520e-01	2.19479737e-01	4.55027757e+00	-4.33079783e+00	4.44053770e+00	1.51410875e-08	3.71762971e-09	-5.00429918e-09	1.21548012e-09	-6.21977930e-09
1013.5          	1.73440979e+00	8.67204911e-01	8.67204880e-01	2.26469789e-01	4.55762546e+00	-4.33115567e+00	4.44439057e+00	1.51467912e-08	3.71916238e-09	-5.00629364e-09	1.21601556e-09	-6.22230920e-09
1013.75         	1.73444217e+00	8.67221102e-01	8.67221071e-01	2.33318640e-01	4.56490364e+00	-4.33158500e+00	4.44824432e+00	1.51524604e-08	3.72074266e-09	-5.00828580e-09	1.21659976e-09	-6.22488556e-09
1014            	1.73449093e+00	8.67245480e-01	8.67245450e-01	2.40028209e-01	4.57207283e+00	-4.33204462e+00	4.45205872e+00	1.51580934e-08	3.72236893e-09	-5.01027498e-09	1.21723144e-09	-6.22750642e-09
1014.25         	1.73457999e+00	8.67290011e-01	8.67289981e-01	2.46616242e-01	4.57921093e+00	-4.33259468e+00	4.45590280e+00	1.51636877e-08	3.72403974e-09	-5.01226017e-09	1.21790965e-09	-6.23016982e-09
1014.5          	1.73465311e+00	8.67326569e-01	8.67326539e-01	2.53076140e-01	4.58616989e+00	-4.33309375e+00	4.45963182e+00	1.51692394e-08	3.72575395e-09	-5.01423989e-09	1.21863400e-09	-6.23287390e-09
1014.75         	1.73477815e+00	8.67389089e-01	8.67389058e-01	2.59436015e-01	4.59314648e+00	-4.33371046e+00	4.46342847e+00	1.51747454e-08	3.72751067e-09	-5.01621304e-09	1.21940415e-09	-6.23561719e-09
1015            	1.73487515e+00	8.67437590e-01	8.67437559e-01	2.65659650e-01	4.59990310e+00	-4.33424345e+00	4.46707327e+00	1.51802037e-08	3.72930946e-09	-5.01817890e-09	1.22022001e-09	-6.23839891e-09
1015.25         	1.73499086e+00	8.67495447e-01	8.67495416e-01	2.71766573e-01	4.60658361e+00	-4.33481704e+00	4.47070033e+00	1.51856105e-08	3.73114923e-09	-5.02013605e-09	1.22108120e-09	-6.24121725e-09
1015.5          	1.73511009e+00	8.67555060e-01	8.67555029e-01	2.77742349e-01	4.61312993e+00	-4.33538758e+00	4.47425875e+00	1.51909630e-08	3.73302880e-09	-5.02208340e-09	1.22198710e-09	-6.24407049e-09
1015.75         	1.73520297e+00	8.67601499e-01	8.67601468e-01	2.83549526e-01	4.61943665e+00	-4.33588712e+00	4.47766189e+00	1.51962585e-08	3.73494660e-09	-5.02401983e-09	1.22293668e-09	-6.24695651e-09
1016            	1.73537602e+00	8.67688027e-01	8.67687997e-01	2.89236527e-01	4.62580085e+00	-4.33656433e+00	4.48118259e+00	1.52014932e-08	3.73690122e-09	-5.02594386e-09	1.22392929e-09	-6.24987315e-09
1016.25         	1.73555881e+00	8.67779422e-01	8.67779391e-01	2.94723840e-01	4.63197961e+00	-4.33725577e+00	4.48461769e+00	1.52066640e-08	3.73889105e-09	-5.02785425e-09	1.22496392e-09	-6.25281818e-09
1016.5          	1.73574488e+00	8.67872454e-01	8.67872423e-01	3.00051992e-01	4.63799581e+00	-4.33794382e+00	4.48796982e+00	1.52117677e-08	3.74091486e-09	-5.02974977e-09	1.22603997e-09	-6.25578975e-09
1016.75         	1.73596621e+00	8.67983120e-01	8.67983090e-01	3.05203477e-01	4.64391008e+00	-4.33870661e+00	4.49130834e+00	1.52168010e-08	3.74297103e-09	-5.03162906e-09	1.22715650e-09	-6.25878556e-09
